Time,Pooled reads (25),Skew (25) ,Pooled reads (50),Skew (50) ,Pooled reads (100),Skew (100) ,Incidence (pop),Prevalence (pop),S (pop),I (pop),R (pop),S (25),I (25),R (25),S (50),I (50),R (50),S (100),I (100),R (100),pool Ct (25),pool Ct (50),pool Ct (100),Sim no
20.0,0.0,0.0,57.0,7.0711,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,49,0,1,99,1,0,Infinity,31.167109985835257,Infinity,42
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,43
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,44
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,45
20.0,0.0,0.0,0.0,0.0,13648.0,9.6364,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,97,1,2,Infinity,Infinity,23.26359806868171,46
20.0,0.0,0.0,0.0,0.0,20.0,6.9362,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,97,1,2,Infinity,Infinity,32.67807190511264,47
20.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,1,0,Infinity,Infinity,36.0,48
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,49
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,Infinity,50
20.0,0.0,0.0,0.0,0.0,163.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,98,0,2,Infinity,Infinity,29.65127184576892,51
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,52
20.0,0.0,0.0,703.0,7.0711,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,49,0,1,100,0,0,Infinity,27.542619120927462,Infinity,53
20.0,329.0,5.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,98,0,2,28.63805622626476,Infinity,Infinity,54
20.0,0.0,0.0,0.0,0.0,172.0,9.8491,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,97,3,0,Infinity,Infinity,29.573735245297904,55
20.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,99,1,0,35.415037499278846,Infinity,Infinity,56
20.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,99,0,1,Infinity,Infinity,32.192645077942394,57
20.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,97,2,1,Infinity,Infinity,32.29956028185891,58
20.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,100,0,0,37.0,Infinity,Infinity,59
20.0,0.0,0.0,0.0,0.0,418.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,97,1,2,Infinity,Infinity,28.29264086791912,60
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,61
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,62
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,Infinity,63
20.0,0.0,0.0,0.0,0.0,13069.0,8.8832,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,97,0,3,Infinity,Infinity,23.326138865716196,64
20.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,24,1,0,50,0,0,100,0,0,35.415037499278846,Infinity,Infinity,65
20.0,8.0,5.0,706.0,7.0711,0.0,0.0,0.0024,0.00865,98906,865,229,24,0,1,49,0,1,98,1,1,34.0,27.53647562672882,Infinity,66
20.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,36.0,67
20.0,0.0,0.0,0.0,0.0,1800.0,9.9998,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,96,1,3,Infinity,Infinity,26.18621880878296,68
20.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,49,0,1,98,2,0,Infinity,Infinity,35.415037499278846,69
20.0,0.0,0.0,29.0,7.0711,251.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,48,0,2,99,1,0,Infinity,32.142019004872424,29.028456446049226,70
20.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,100,0,0,36.0,Infinity,Infinity,71
20.0,0.0,0.0,320.0,7.0711,45.0,8.2857,0.0024,0.00865,98906,865,229,25,0,0,49,1,0,97,2,1,Infinity,28.67807190511264,31.508146903670326,72
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,Infinity,73
20.0,3632.0,5.0,0.0,0.0,58.0,10.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,96,1,3,25.173451512709086,Infinity,31.142019004872427,74
20.0,125779.0,5.0,0.0,0.0,2.0,10.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,98,1,1,20.059468454895033,Infinity,36.0,75
20.0,13012.0,5.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,100,0,0,23.33244489295887,Infinity,Infinity,76
20.0,0.0,0.0,159.0,7.0711,28098.0,9.3832,0.0024,0.00865,98906,865,229,25,0,0,49,0,1,97,0,3,Infinity,29.687117044715645,22.22182017657978,77
20.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,99,1,0,35.415037499278846,Infinity,Infinity,78
20.0,0.0,0.0,0.0,0.0,1461.0,10.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,98,0,2,Infinity,Infinity,26.4872595371965,79
20.0,0.0,0.0,6529.0,7.0551,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,47,1,2,99,0,1,Infinity,24.327353673875376,Infinity,80
20.0,0.0,0.0,118.0,7.0711,0.0,0.0,0.0024,0.00865,98906,865,229,24,1,0,49,1,0,100,0,0,Infinity,30.117356950638158,Infinity,81
20.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,97,0,3,Infinity,Infinity,37.0,82
20.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,32.60768257722124,83
20.0,0.0,0.0,9.0,7.0711,76.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,49,1,0,99,0,1,Infinity,33.830074998557684,30.752072486556415,84
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,49,1,0,99,0,1,Infinity,Infinity,Infinity,85
20.0,0.0,0.0,0.0,0.0,13461.0,10.0,0.0024,0.00865,98906,865,229,24,0,1,50,0,0,99,1,0,Infinity,Infinity,23.2835020306025,86
20.0,0.0,0.0,0.0,0.0,544.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,27.91253715874966,87
20.0,0.0,0.0,17.0,7.0711,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,49,0,1,98,0,2,Infinity,32.91253715874966,Infinity,88
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,24,1,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,89
20.0,671257.0,5.0,81.0,7.0711,0.0,0.0,0.0024,0.00865,98906,865,229,24,1,0,49,0,1,99,0,1,17.643494297679098,30.660149997115376,Infinity,90
20.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,49,0,1,99,0,1,Infinity,Infinity,33.830074998557684,91
20.0,0.0,0.0,0.0,0.0,56.0,7.5847,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,98,1,1,Infinity,Infinity,31.192645077942394,92
20.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,49,1,0,98,2,0,Infinity,Infinity,31.415037499278842,93
20.0,0.0,0.0,0.0,0.0,764.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,27.42257117196425,94
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,100,0,0,Infinity,Infinity,Infinity,95
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,1,0,Infinity,Infinity,Infinity,96
20.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,35.415037499278846,97
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,Infinity,98
20.0,0.0,0.0,0.0,0.0,81.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,0,1,Infinity,Infinity,30.660149997115376,99
20.0,0.0,0.0,0.0,0.0,1818.0,10.0,0.0024,0.00865,98906,865,229,25,0,0,50,0,0,99,1,0,Infinity,Infinity,26.171863515805892,100
40.0,1164710.0,4.9847,93480.0,4.3672,253475.0,9.9239,0.05839,0.43258,37995,43258,18747,8,11,6,20,19,11,32,47,21,16.84846064630592,20.487629886329813,19.04851606296814,1
40.0,163840.0,4.6411,8515.0,5.5279,152795.0,6.701,0.05839,0.43258,37995,43258,18747,8,13,4,17,28,5,34,45,21,19.678071905112635,23.944209185434094,19.778762191569292,2
40.0,158488.0,3.2924,20184.0,6.8984,178274.0,5.4424,0.05839,0.43258,37995,43258,18747,7,7,11,27,15,8,37,37,26,19.725985915456427,22.6990755090237,19.556263214110203,3
40.0,17758.0,3.4277,30435.0,7.0692,49405.0,9.2099,0.05839,0.43258,37995,43258,18747,12,9,4,22,27,1,37,38,25,22.883818513568816,22.10655625463482,21.407630564264593,4
40.0,11019.0,4.9984,27304.0,6.9851,60686.0,9.064,0.05839,0.43258,37995,43258,18747,10,9,6,20,22,8,33,47,20,23.572294318547186,22.263175300901136,21.110923889145184,5
40.0,2979.0,3.1361,61879.0,5.7843,119167.0,4.9859,0.05839,0.43258,37995,43258,18747,14,0,11,20,27,3,44,52,4,25.45938759175047,21.082837738251484,20.137374748888355,6
40.0,21682.0,3.7611,208130.0,5.1875,760872.0,9.7526,0.05839,0.43258,37995,43258,18747,12,11,2,19,20,11,30,42,28,22.595789779948802,19.332874594455287,17.46270575317113,7
40.0,305570.0,4.954,294739.0,7.0702,49467.0,8.3241,0.05839,0.43258,37995,43258,18747,5,16,4,19,26,5,38,37,25,18.778856614963587,18.830921554399144,21.405821212693688,8
40.0,21835.0,3.6907,55858.0,3.5482,577650.0,8.1732,0.05839,0.43258,37995,43258,18747,6,12,7,17,17,16,52,44,4,22.58564508933238,21.2305237017152,17.860163901707132,9
40.0,2729.0,2.4922,36211.0,4.4796,286545.0,9.3782,0.05839,0.43258,37995,43258,18747,5,8,12,19,22,9,32,38,30,25.585843320725857,21.85585960173864,18.87159780305974,10
40.0,272.0,2.6298,317786.0,4.6796,324385.0,9.4202,0.05839,0.43258,37995,43258,18747,11,12,2,16,24,10,36,38,26,28.912537158749657,18.7223039571243,18.692652416630526,11
40.0,2136.0,2.6083,38911.0,6.702,31883.0,7.476,0.05839,0.43258,37995,43258,18747,12,0,13,14,15,21,33,47,20,25.939304068312445,21.752109562871667,22.039500235742842,12
40.0,4735.0,4.9728,13452.0,3.9053,577615.0,9.9704,0.05839,0.43258,37995,43258,18747,9,7,9,24,24,2,40,40,20,24.79085128964425,23.284466936473414,17.860251317713757,13
40.0,66265.0,4.9011,272246.0,7.0662,11364.0,7.2209,0.05839,0.43258,37995,43258,18747,10,9,6,18,19,13,38,51,11,20.984040554926995,18.945448673398076,23.52781688381046,14
40.0,14567.0,4.448,25022.0,4.5655,211711.0,9.0726,0.05839,0.43258,37995,43258,18747,12,0,13,19,22,9,34,38,28,23.16958382820706,22.389090512211222,19.308263295267434,15
40.0,6294.0,4.8736,162827.0,6.8867,31396.0,7.4334,0.05839,0.43258,37995,43258,18747,7,9,9,20,15,15,42,44,14,24.380238536701576,19.68701957819276,22.061706855848307,16
40.0,37267.0,4.1546,8005.0,4.1563,359685.0,9.2463,0.05839,0.43258,37995,43258,18747,8,13,4,24,12,14,35,46,19,21.81438893391193,24.03331431259638,18.543625529773088,17
40.0,8048.0,4.5927,12548.0,4.723,65300.0,7.0855,0.05839,0.43258,37995,43258,18747,13,10,2,18,27,5,35,41,24,24.025585410194473,23.384830186156396,21.005204628678843,18
40.0,8751.0,2.8033,93733.0,6.9283,83434.0,9.2314,0.05839,0.43258,37995,43258,18747,9,9,7,21,24,5,27,51,22,23.904767828380663,20.483730562377474,20.6516522075771,19
40.0,3789827.0,4.9979,11576.0,6.4038,31094.0,7.7393,0.05839,0.43258,37995,43258,18747,8,10,7,28,22,0,43,45,12,15.14629943767223,23.501150793468277,22.075651400395415,20
40.0,198559.0,4.9913,122861.0,7.0587,26280.0,8.3161,0.05839,0.43258,37995,43258,18747,12,8,5,20,17,13,34,47,19,19.40079177078946,20.093332494602976,22.31832234479031,21
40.0,26532.0,3.3339,233892.0,5.8282,215469.0,9.9239,0.05839,0.43258,37995,43258,18747,12,11,2,18,14,18,36,41,23,22.304554189462618,19.16451700871127,19.282879205034664,22
40.0,27009.0,4.0473,7625.0,6.1073,48884.0,6.2767,0.05839,0.43258,37995,43258,18747,10,9,6,15,18,17,36,35,29,22.2788473949594,24.103478377775026,21.42292527997361,23
40.0,32766.0,4.9947,29784.0,6.0647,107694.0,9.7691,0.05839,0.43258,37995,43258,18747,12,10,3,17,25,8,42,40,18,22.00008805780458,22.137750099148484,20.28342165090273,24
40.0,21501.0,4.7913,102273.0,4.4113,78545.0,9.7454,0.05839,0.43258,37995,43258,18747,8,11,6,20,20,10,39,48,13,22.607883860101357,20.357934200689165,20.738768180765533,25
40.0,20358.0,2.2035,12967.0,3.347,156183.0,7.5591,0.05839,0.43258,37995,43258,18747,7,9,9,14,20,16,32,42,26,22.686691784567866,23.337442879160818,19.747122096093687,26
40.0,48514.0,4.8709,41387.0,4.9089,110780.0,9.9164,0.05839,0.43258,37995,43258,18747,9,10,6,10,20,20,38,41,21,21.433886485192083,21.663109944049122,20.242662081949316,27
40.0,95584.0,3.6771,59132.0,4.9793,114173.0,7.7251,0.05839,0.43258,37995,43258,18747,6,10,9,18,19,13,35,38,27,20.45551847768921,21.148348546776283,20.199138007713387,28
40.0,7527.0,4.8183,31166.0,6.683,318008.0,9.7855,0.05839,0.43258,37995,43258,18747,12,10,3,23,26,1,40,38,22,24.12214074386967,22.07231461628846,18.721296466295215,29
40.0,17084.0,4.9499,34321.0,4.0438,320888.0,9.678,0.05839,0.43258,37995,43258,18747,5,11,9,20,24,6,48,37,15,22.93964181735786,21.93319603165671,18.708289686283745,30
40.0,169367.0,4.8577,272816.0,4.8615,88714.0,9.0952,0.05839,0.43258,37995,43258,18747,6,10,9,19,24,7,37,43,20,19.63020672275958,18.94243126813748,20.56312582554336,31
40.0,18723.0,1.8883,88792.0,4.1306,16876.0,3.8144,0.05839,0.43258,37995,43258,18747,6,8,11,19,26,5,37,36,27,22.807476002924638,20.561857922256344,22.957314627780647,32
40.0,35440.0,4.3978,207816.0,6.9646,12571.0,8.0076,0.05839,0.43258,37995,43258,18747,11,11,3,20,23,7,34,36,30,21.886909016557617,19.33505279224487,23.382188202382068,33
40.0,17166.0,4.1525,461930.0,4.58,397116.0,9.6426,0.05839,0.43258,37995,43258,18747,7,11,7,17,15,18,52,47,1,22.93273371695566,18.1826852806411,18.400799036633234,34
40.0,39337.0,4.33,809585.0,6.3503,94119.0,6.4756,0.05839,0.43258,37995,43258,18747,9,0,16,14,15,21,39,41,20,21.73640068444461,17.37317696555331,20.47780162822137,35
40.0,39990.0,3.2244,18966.0,4.2841,40199.0,7.8843,0.05839,0.43258,37995,43258,18747,6,14,5,20,27,3,33,41,26,21.71264833930251,22.788872179374344,21.70512800742906,36
40.0,109595.0,4.9379,15357.0,7.035,118215.0,7.9195,0.05839,0.43258,37995,43258,18747,10,12,3,19,14,17,43,41,16,20.25817754514568,23.093391208287464,20.148946418536692,37
40.0,81205.0,4.999,202459.0,7.0634,140905.0,7.0744,0.05839,0.43258,37995,43258,18747,15,0,10,23,25,2,43,37,20,20.690719059873548,19.372729748358815,19.89563671911636,38
40.0,1602.0,3.3703,42160.0,6.7967,30468.0,7.0023,0.05839,0.43258,37995,43258,18747,8,10,7,20,19,11,32,37,31,26.35434156759129,21.636412753475422,22.104992819631335,39
40.0,165032.0,4.931,108093.0,3.1819,61253.0,5.6772,0.05839,0.43258,37995,43258,18747,9,13,3,21,22,7,32,43,25,19.667613732818396,20.278086427026015,21.09750711545155,40
40.0,46888.0,5.0,45225.0,3.784,50079.0,6.5225,0.05839,0.43258,37995,43258,18747,10,14,1,17,26,7,39,47,14,21.483068878001305,21.535167117604033,21.388081866275964,41
40.0,109224.0,3.284,3838652.0,7.0643,110286.0,8.1852,0.05839,0.43258,37995,43258,18747,13,11,1,14,20,16,42,47,11,20.263069628310653,15.127831654713685,20.249109862580358,42
40.0,60779.0,4.9996,61320.0,4.8174,8929.0,6.952,0.05839,0.43258,37995,43258,18747,9,16,0,21,19,10,35,42,23,21.108714682130476,21.09592992345386,23.8757171050334,43
40.0,47408.0,4.9648,45024.0,5.3486,20320.0,7.8998,0.05839,0.43258,37995,43258,18747,12,0,13,21,19,10,31,45,24,21.467157089038714,21.541593386763466,22.68938721834047,44
40.0,4683.0,4.5313,48052.0,3.6999,22383.0,4.6658,0.05839,0.43258,37995,43258,18747,12,12,1,15,16,19,44,37,19,24.806782677300937,21.44769114095967,22.54988420634078,45
40.0,12019.0,2.9145,50834.0,4.2147,42229.0,9.0525,0.05839,0.43258,37995,43258,18747,8,12,5,13,25,12,33,49,18,23.44697075394026,21.36649386314219,21.63405353651575,46
40.0,4495.0,4.1034,66000.0,4.1286,87233.0,9.9639,0.05839,0.43258,37995,43258,18747,9,10,6,23,12,15,42,0,58,24.86589459959819,20.98982159597946,20.587413614690895,47
40.0,782678.0,4.9995,58240.0,5.2378,230078.0,9.7453,0.05839,0.43258,37995,43258,18747,11,10,4,15,23,12,36,35,29,17.42194063228622,21.170277264913942,19.188236485540095,48
40.0,56514.0,4.8663,82342.0,5.1833,30592.0,9.3148,0.05839,0.43258,37995,43258,18747,10,11,4,18,18,14,42,41,17,21.21367931524818,20.670659129830717,22.099133192019252,49
40.0,1931578.0,4.999,10636.0,5.0325,60013.0,6.3422,0.05839,0.43258,37995,43258,18747,8,12,5,20,19,11,33,44,23,16.118651493752584,23.623331938142332,21.127012569662234,50
40.0,23159.0,4.9112,2166317.0,7.0506,173406.0,8.5945,0.05839,0.43258,37995,43258,18747,14,0,11,19,24,7,30,39,31,22.50071466100026,15.953187060829691,19.59620570762346,51
40.0,69538.0,4.9977,204352.0,6.8679,1270151.0,9.9944,0.05839,0.43258,37995,43258,18747,7,9,9,18,25,7,38,52,10,20.914486046505157,19.359303162429907,16.72343141084259,52
40.0,6230.0,2.7244,5440.0,4.0162,125725.0,8.9062,0.05839,0.43258,37995,43258,18747,10,13,2,15,17,18,43,48,9,24.394983552088636,24.590609063862296,20.06008797214649,53
40.0,102327.0,4.9978,235211.0,7.0301,182096.0,9.6663,0.05839,0.43258,37995,43258,18747,10,12,3,15,18,17,40,44,16,20.357172660767198,19.15640399398432,19.52566029376763,54
40.0,55781.0,4.3944,384000.0,6.7649,86669.0,4.6767,0.05839,0.43258,37995,43258,18747,9,11,5,17,25,8,42,43,15,21.23251382229607,18.449253214616757,20.596771561763912,55
40.0,89653.0,2.6979,29000.0,5.159,235425.0,5.8832,0.05839,0.43258,37995,43258,18747,11,6,8,20,19,11,39,42,19,20.547935760583808,22.17623472021034,19.155091995922003,56
