Time,Pooled reads (25),Skew (25) ,Pooled reads (50),Skew (50) ,Pooled reads (100),Skew (100) ,Incidence (pop),Prevalence (pop),S (pop),I (pop),R (pop),S (25),I (25),R (25),S (50),I (50),R (50),S (100),I (100),R (100),pool Ct (25),pool Ct (50),pool Ct (100),Sim no
60.0,164.0,4.6915,179.0,4.9699,167.0,1.5562,3.0E-4,0.1384,136,1384,8480,0,1,24,0,11,39,1,11,88,29.642447995381914,29.516184222735745,29.616295707525946,3
60.0,25955.0,4.9999,181.0,4.5282,341.0,9.8892,3.0E-4,0.1384,136,1384,8480,0,8,17,0,4,46,4,16,80,22.336275132720807,29.500154112916796,28.586372070975827,4
60.0,572.0,4.9807,121.0,2.8892,173.0,3.7366,3.0E-4,0.1384,136,1384,8480,0,7,18,0,6,44,0,19,81,27.840128663221613,30.081136762725404,29.565371772363275,5
60.0,187.0,1.2692,234.0,5.8122,370.0,8.4737,3.0E-4,0.1384,136,1384,8480,0,4,21,1,6,43,5,14,81,29.45310554011236,29.129635280416593,28.468618539483685,6
60.0,167.0,1.8986,140.0,2.3204,819.0,9.9802,3.0E-4,0.1384,136,1384,8480,0,1,24,1,7,42,2,17,81,29.616295707525946,29.870716983055033,27.322280358358988,7
60.0,162.0,1.9782,132.0,3.1206,1838.0,9.9919,3.0E-4,0.1384,136,1384,8480,1,2,22,1,6,43,3,11,86,29.660149997115376,29.955605880641546,26.156078948710963,8
60.0,82.0,1.9751,115.0,1.4603,288.0,9.637,3.0E-4,0.1384,136,1384,8480,0,6,19,1,5,44,4,11,85,30.642447995381914,30.154509949055623,28.830074998557688,9
60.0,402.0,4.2124,187.0,2.878,115.0,2.0622,3.0E-4,0.1384,136,1384,8480,0,4,21,0,8,42,2,12,86,28.348948308821072,29.45310554011236,30.154509949055623,10
60.0,179.0,2.0537,240.0,4.9318,223.0,4.9577,3.0E-4,0.1384,136,1384,8480,1,4,20,1,5,44,2,10,88,29.516184222735745,29.09310940439148,29.199100100079697,11
60.0,133.0,1.2186,1449.0,4.8444,335.0,9.8822,3.0E-4,0.1384,136,1384,8480,2,1,22,1,7,42,1,21,78,29.94471756449881,26.49915812044307,28.611982714654864,12
60.0,219.0,2.2461,120.0,4.3936,102.0,3.8321,3.0E-4,0.1384,136,1384,8480,0,3,22,0,6,44,1,11,88,29.225212940398826,30.09310940439148,30.327574658028503,13
60.0,165.0,1.726,424.0,6.6032,573.0,9.915,3.0E-4,0.1384,136,1384,8480,0,6,19,1,4,45,1,7,92,29.633677785754184,28.272079545436803,27.837608671243096,14
60.0,150.0,3.0238,142.0,2.3378,140.0,2.6792,3.0E-4,0.1384,136,1384,8480,0,3,22,0,5,45,1,13,86,29.77118130950412,29.85025288049532,29.870716983055033,15
60.0,167.0,1.8161,150.0,1.9932,132.0,2.3733,3.0E-4,0.1384,136,1384,8480,0,4,21,2,10,38,1,14,85,29.616295707525946,29.77118130950412,29.955605880641546,16
60.0,228.0,2.0849,121.0,2.1798,95.0,2.3546,3.0E-4,0.1384,136,1384,8480,1,1,23,0,1,49,1,10,89,29.167109985835257,30.081136762725404,30.430144391669053,17
60.0,451.0,3.6095,411.0,7.0131,376.0,9.0815,3.0E-4,0.1384,136,1384,8480,1,7,17,0,11,39,1,14,85,28.183016376744618,28.317005416318317,28.445411148322364,18
60.0,179.0,2.3226,1049.0,6.7482,147.0,9.5146,3.0E-4,0.1384,136,1384,8480,0,2,23,0,9,41,1,11,88,29.516184222735745,26.96520103742273,29.800327655163635,19
60.0,131.0,2.432,223.0,4.7385,790.0,9.9672,3.0E-4,0.1384,136,1384,8480,0,5,20,0,7,43,1,11,88,29.96657699846255,29.199100100079697,27.374291156935534,20
60.0,115.0,1.297,99.0,1.8763,452.0,8.9726,3.0E-4,0.1384,136,1384,8480,1,8,16,1,10,39,1,11,88,30.154509949055623,30.37064337992039,28.179821037584812,21
60.0,150.0,1.3976,25144.0,7.071,987.0,8.3244,3.0E-4,0.1384,136,1384,8480,0,1,24,1,9,40,0,21,79,29.77118130950412,22.38207344320125,27.0530937255436,22
60.0,178.0,2.0553,253.0,6.8186,237.0,9.7663,3.0E-4,0.1384,136,1384,8480,0,3,22,0,4,46,1,18,81,29.524266569033603,29.017006425305688,29.11125675110174,23
60.0,158.0,4.1646,151.0,1.4123,128061.0,10.0,3.0E-4,0.1384,136,1384,8480,1,1,23,1,9,40,1,12,87,29.696219251822896,29.76159526067492,20.033528344757002,24
60.0,88.0,1.9853,226.0,6.1264,477.0,5.5377,3.0E-4,0.1384,136,1384,8480,0,3,22,0,4,46,1,20,79,30.540568381362704,29.179821037584812,28.102154543994487,25
60.0,151.0,1.0792,300.0,5.9301,233.0,5.0008,3.0E-4,0.1384,136,1384,8480,0,3,22,1,8,41,0,16,84,29.76159526067492,28.77118130950412,29.13581385534572,26
60.0,150.0,1.9519,184.0,3.1112,354.0,9.9464,3.0E-4,0.1384,136,1384,8480,1,4,20,1,5,44,1,11,88,29.77118130950412,29.476438043942988,28.532394449917003,27
60.0,845.0,2.6345,190.0,3.9843,761.0,9.8703,3.0E-4,0.1384,136,1384,8480,0,5,20,1,7,42,0,12,88,27.277192468830453,29.430144391669053,27.428247356496456,28
60.0,1088.0,4.985,7826.0,7.0707,114.0,3.3199,3.0E-4,0.1384,136,1384,8480,0,3,22,1,6,43,1,18,81,26.91253715874966,24.065940605099208,30.167109985835257,29
60.0,126.0,4.077,31852.0,7.0711,106.0,3.3661,3.0E-4,0.1384,136,1384,8480,0,3,22,0,12,38,0,11,89,30.022720076500082,22.040903657718033,30.272079545436803,30
60.0,4059.0,4.9877,397.0,6.9493,113.0,5.0913,3.0E-4,0.1384,136,1384,8480,0,4,21,0,7,43,3,11,86,25.013091375302306,28.36700480285704,30.179821037584812,31
60.0,169.0,2.4346,122.0,2.3944,154.0,5.023,3.0E-4,0.1384,136,1384,8480,0,6,19,0,7,43,0,12,88,29.599120563717815,30.06926266243711,29.733213459305098,32
60.0,83.0,3.3474,93.0,1.9342,602.0,9.7902,3.0E-4,0.1384,136,1384,8480,0,4,21,0,5,45,1,5,94,30.624960568653073,30.46084118889197,27.7663803232403,33
60.0,64018.0,5.0,500.0,6.838,168.0,2.5439,3.0E-4,0.1384,136,1384,8480,0,5,20,0,6,44,0,19,81,21.033810014406683,28.034215715337915,29.60768257722124,34
60.0,164.0,3.4697,143.0,1.777,138.0,2.5921,3.0E-4,0.1384,136,1384,8480,0,3,22,0,4,46,0,15,85,29.642447995381914,29.840128663221613,29.89147554322183,35
60.0,1578.0,4.9965,207.0,6.5858,105.0,3.541,3.0E-4,0.1384,136,1384,8480,1,6,18,0,7,43,1,10,89,26.37611850998654,29.306513042500676,30.28575448233388,36
60.0,177.0,1.9547,3599.0,7.0634,573.0,9.9584,3.0E-4,0.1384,136,1384,8480,0,6,19,0,7,43,1,15,84,29.532394449917003,25.186619613075273,27.837608671243096,37
60.0,156.0,2.2393,176.0,3.464,300.0,9.4551,3.0E-4,0.1384,136,1384,8480,1,3,21,1,7,42,1,15,84,29.71459778113775,29.540568381362704,28.77118130950412,38
60.0,16807.0,4.9905,265.0,6.9564,284.0,9.8883,3.0E-4,0.1384,136,1384,8480,0,3,22,0,9,41,1,15,84,22.96322538971198,28.950151450549438,28.85025288049532,39
60.0,176.0,1.6733,206.0,5.3747,196.0,3.4524,3.0E-4,0.1384,136,1384,8480,0,3,22,1,3,46,1,16,83,29.540568381362704,29.31349947281678,29.385290155884793,40
60.0,248.0,4.6038,228.0,5.4437,156.0,2.2423,3.0E-4,0.1384,136,1384,8480,0,4,21,1,3,46,2,11,87,29.045803689613123,29.167109985835257,29.71459778113775,41
60.0,201.0,1.0413,166.0,1.3314,1564.0,9.7642,3.0E-4,0.1384,136,1384,8480,1,4,20,1,3,46,2,22,76,29.348948308821072,29.624960568653073,26.38897520269265,42
60.0,169.0,2.6011,138.0,1.9448,118.0,4.79,3.0E-4,0.1384,136,1384,8480,0,3,22,0,15,35,1,19,80,29.599120563717815,29.89147554322183,30.117356950638158,43
60.0,142.0,3.0346,156.0,2.1312,350.0,9.4807,3.0E-4,0.1384,136,1384,8480,0,4,21,1,5,44,0,16,84,29.85025288049532,29.71459778113775,28.54878888816767,44
60.0,137.0,1.9723,126.0,3.6347,110.0,2.6727,3.0E-4,0.1384,136,1384,8480,0,1,24,0,4,46,2,12,86,29.90196791703947,30.022720076500082,30.218640286475342,45
60.0,171.0,2.1175,240.0,5.8274,402.0,9.5653,3.0E-4,0.1384,136,1384,8480,0,5,20,1,5,44,1,10,89,29.5821474851141,29.09310940439148,28.348948308821072,46
60.0,163.0,0.9371,127.0,1.855,100.0,3.5732,3.0E-4,0.1384,136,1384,8480,2,3,20,1,5,44,2,10,88,29.65127184576892,30.011315313227833,30.356143810225277,47
60.0,179.0,4.4476,173.0,4.0942,90.0,3.039,3.0E-4,0.1384,136,1384,8480,0,4,21,1,6,43,1,8,91,29.516184222735745,29.565371772363275,30.508146903670326,48
60.0,218.0,3.9177,563.0,4.7822,160.0,4.981,3.0E-4,0.1384,136,1384,8480,0,1,24,3,9,38,0,15,85,29.231815675223075,27.86300888791977,29.67807190511264,49
60.0,358.0,4.6533,167.0,2.8689,181.0,3.1161,3.0E-4,0.1384,136,1384,8480,0,7,18,0,5,45,1,15,84,28.516184222735745,29.616295707525946,29.500154112916796,50
60.0,77.0,1.31,99.0,1.6875,151.0,4.2404,3.0E-4,0.1384,136,1384,8480,1,4,20,1,7,42,0,12,88,30.733213459305098,30.37064337992039,29.76159526067492,51
60.0,186.0,2.7323,101.0,1.8919,405.0,9.9418,3.0E-4,0.1384,136,1384,8480,0,4,21,0,9,41,1,17,82,29.46084118889197,30.341788517248204,28.338221902228014,52
60.0,145.0,1.9772,343428.0,7.0711,144.0,4.696,3.0E-4,0.1384,136,1384,8480,0,6,19,0,8,42,1,17,82,29.820090909985066,18.610351857177246,29.830074998557688,53
60.0,260.0,3.5893,205.0,6.9867,108.0,1.9737,3.0E-4,0.1384,136,1384,8480,0,2,23,1,9,40,1,18,81,28.977632186971547,29.320519900494553,30.24511249783653,54
60.0,156.0,1.5249,248.0,6.9536,155.0,4.233,3.0E-4,0.1384,136,1384,8480,0,5,20,0,6,44,1,15,84,29.71459778113775,29.045803689613123,29.72387559472576,55
60.0,310.0,4.8755,137.0,5.0306,248.0,5.3814,3.0E-4,0.1384,136,1384,8480,1,5,19,0,5,45,0,17,83,28.72387559472576,29.90196791703947,29.045803689613123,56
60.0,249.0,1.4743,131.0,3.1841,304.0,9.6293,3.0E-4,0.1384,136,1384,8480,0,5,20,2,8,40,1,13,86,29.03999806793192,29.96657699846255,28.752072486556415,57
60.0,508.0,4.4718,189.0,1.9849,1110.0,9.9787,3.0E-4,0.1384,136,1384,8480,1,6,18,1,4,45,1,13,86,28.011315313227833,29.437757575778928,26.88365603876253,58
60.0,592.0,3.9171,87.0,2.6396,149.0,3.1968,3.0E-4,0.1384,136,1384,8480,0,7,18,0,8,42,3,19,78,27.79054663437105,30.55705650415127,29.780831479537838,59
60.0,130.0,1.4982,289.0,6.4798,167.0,4.3599,3.0E-4,0.1384,136,1384,8480,0,4,21,0,9,41,2,16,82,29.977632186971547,28.825074317499322,29.616295707525946,60
60.0,288.0,4.0531,179.0,2.0425,3450.0,9.9942,3.0E-4,0.1384,136,1384,8480,0,4,21,0,12,38,2,12,86,28.830074998557688,29.516184222735745,25.247619353447107,61
60.0,101.0,2.1203,397.0,6.7392,774.0,9.8681,3.0E-4,0.1384,136,1384,8480,0,2,23,2,6,42,2,8,90,30.341788517248204,28.36700480285704,27.403810243855588,62
60.0,245.0,4.6552,111.0,1.7111,224.0,9.7296,3.0E-4,0.1384,136,1384,8480,0,3,22,1,6,43,3,14,83,29.063362060997427,30.205584133649893,29.192645077942394,63
60.0,932.0,4.9714,4611.0,7.0708,319.0,9.0368,3.0E-4,0.1384,136,1384,8480,0,4,21,3,6,41,0,16,84,27.13581385534572,24.829136049588072,28.68258738623513,64
60.0,636.0,4.953,14542.0,7.0657,145.0,2.5061,3.0E-4,0.1384,136,1384,8480,0,3,22,0,12,38,0,11,89,27.68711704471564,23.17206191985501,29.820090909985066,65
60.0,218.0,1.527,173.0,2.8133,216.0,4.7167,3.0E-4,0.1384,136,1384,8480,0,5,20,0,4,46,0,12,88,29.231815675223075,29.565371772363275,29.24511249783653,66
60.0,142.0,1.7052,105.0,2.0691,5626.0,9.9983,3.0E-4,0.1384,136,1384,8480,0,0,25,2,9,39,4,14,82,29.85025288049532,30.28575448233388,24.5421061626853,67
60.0,149.0,2.2531,185.0,2.5514,86.0,2.5069,3.0E-4,0.1384,136,1384,8480,1,5,19,1,8,41,0,18,82,29.780831479537838,29.46861853948369,30.573735245297904,68
60.0,131.0,1.1822,2081.0,6.8804,136.0,4.7024,3.0E-4,0.1384,136,1384,8480,0,3,22,3,9,38,0,14,86,29.96657699846255,25.976938750264665,29.91253715874966,69
60.0,222.0,1.6764,521.0,6.9418,226.0,7.5586,3.0E-4,0.1384,136,1384,8480,1,7,17,0,5,45,3,13,84,29.205584133649893,27.97486043772149,29.179821037584812,70
60.0,265.0,4.2881,223.0,2.6424,91.0,2.8042,3.0E-4,0.1384,136,1384,8480,0,1,24,1,9,40,0,12,88,28.950151450549438,29.199100100079697,30.492205359801304,71
60.0,329.0,3.1138,169.0,1.8808,180.0,9.2371,3.0E-4,0.1384,136,1384,8480,0,5,20,0,5,45,2,12,86,28.63805622626476,29.599120563717815,29.508146903670326,72
60.0,155.0,1.9238,149.0,3.4718,99.0,3.0769,3.0E-4,0.1384,136,1384,8480,0,3,22,0,6,44,3,12,85,29.72387559472576,29.780831479537838,30.37064337992039,73
60.0,225.0,4.3487,78.0,4.9693,201.0,4.5431,3.0E-4,0.1384,136,1384,8480,1,3,21,0,6,44,1,20,79,29.18621880878296,30.71459778113775,29.348948308821072,74
60.0,103.0,1.3159,163.0,1.5906,1610.0,9.9966,3.0E-4,0.1384,136,1384,8480,0,3,22,0,7,43,0,17,83,30.31349947281678,29.65127184576892,26.34715502699802,75
60.0,107.0,2.2647,170.0,4.3207,12521.0,9.9934,3.0E-4,0.1384,136,1384,8480,0,4,21,0,1,49,2,19,79,30.258533013598854,29.590609063862296,23.387937831548363,76
60.0,157.0,1.7387,298.0,5.6522,522.0,9.9624,3.0E-4,0.1384,136,1384,8480,1,6,18,0,10,40,3,14,83,29.705379251108372,28.780831479537838,27.972094003430115,77
60.0,411.0,3.99,165.0,3.3104,497.0,9.5847,3.0E-4,0.1384,136,1384,8480,0,1,24,1,10,39,1,12,87,28.317005416318317,29.633677785754184,28.042897958437713,78
60.0,265.0,3.756,434.0,4.7344,116.0,6.3918,3.0E-4,0.1384,136,1384,8480,1,6,18,1,6,43,4,9,87,28.950151450549438,28.238448767555518,30.142019004872427,79
60.0,157.0,2.0431,123.0,1.6918,161.0,2.3686,3.0E-4,0.1384,136,1384,8480,0,3,22,0,12,38,1,23,76,29.705379251108372,30.05748549466076,29.669083121885382,80
60.0,296224.0,5.0,133.0,3.9035,52078.0,9.9999,3.0E-4,0.1384,136,1384,8480,0,6,19,0,7,43,1,10,89,18.823670993382404,29.94471756449881,21.3316135760462,81
60.0,144.0,2.1184,241.0,3.7306,952.0,9.9472,3.0E-4,0.1384,136,1384,8480,0,4,21,2,6,42,2,17,81,29.830074998557688,29.087110663770037,27.10518223669206,82
60.0,117.0,2.3176,166.0,2.8681,993.0,9.9922,3.0E-4,0.1384,136,1384,8480,0,2,23,0,11,39,2,11,87,30.129635280416593,29.624960568653073,27.044350092471625,83
60.0,78.0,0.8495,129.0,2.32,103.0,3.4324,3.0E-4,0.1384,136,1384,8480,0,1,24,0,7,43,1,11,88,30.71459778113775,29.988772744576746,30.31349947281678,84
60.0,154.0,4.1357,110.0,1.3021,127.0,3.4026,3.0E-4,0.1384,136,1384,8480,0,6,19,0,8,42,1,18,81,29.733213459305098,30.218640286475342,30.011315313227833,85
60.0,158.0,1.5964,104.0,1.9134,134.0,3.3541,3.0E-4,0.1384,136,1384,8480,0,5,20,1,4,45,2,11,87,29.696219251822896,30.29956028185891,29.933910809542226,86
60.0,157.0,2.2676,131.0,2.1301,391.0,9.8989,3.0E-4,0.1384,136,1384,8480,1,4,20,0,5,45,3,12,85,29.705379251108372,29.96657699846255,28.38897520269265,87
60.0,162.0,4.5021,264.0,4.7549,153.0,7.6607,3.0E-4,0.1384,136,1384,8480,0,2,23,0,9,41,2,19,79,29.660149997115376,28.955605880641546,29.74261215730735,88
60.0,127.0,1.5702,136.0,5.5328,259.0,5.7586,3.0E-4,0.1384,136,1384,8480,0,1,24,2,6,42,2,16,82,30.011315313227833,29.91253715874966,28.98319171231345,89
60.0,140.0,2.3223,145.0,2.5446,193.0,5.5302,3.0E-4,0.1384,136,1384,8480,2,5,18,0,8,42,2,14,84,29.870716983055033,29.820090909985066,29.40754296273192,90
60.0,118.0,1.3139,113.0,2.026,141.0,6.8173,3.0E-4,0.1384,136,1384,8480,1,8,16,0,6,44,0,13,87,30.117356950638158,30.179821037584812,29.860448647601206,91
60.0,159.0,1.0526,148.0,2.6657,169.0,2.832,3.0E-4,0.1384,136,1384,8480,0,2,23,0,9,41,1,9,90,29.687117044715645,29.79054663437105,29.599120563717815,92
60.0,95.0,2.6391,145.0,2.5468,142.0,7.2959,3.0E-4,0.1384,136,1384,8480,1,6,18,0,9,41,1,16,83,30.430144391669053,29.820090909985066,29.85025288049532,93
60.0,188.0,4.5462,625.0,7.0012,3426.0,9.9984,3.0E-4,0.1384,136,1384,8480,3,2,20,0,10,40,0,14,86,29.445411148322364,27.712287620450553,25.257690563916,94
60.0,126.0,2.3801,231.0,2.5943,136.0,7.2773,3.0E-4,0.1384,136,1384,8480,0,0,25,1,3,46,5,15,80,30.022720076500082,29.148250958583944,29.91253715874966,95
60.0,183.0,1.6906,161.0,3.0642,212.0,5.8429,3.0E-4,0.1384,136,1384,8480,0,3,22,0,6,44,1,15,84,29.484300161715957,29.669083121885382,29.2720795454368,96
60.0,134.0,3.5188,8563.0,7.071,150.0,2.7191,3.0E-4,0.1384,136,1384,8480,0,4,21,0,7,43,2,16,82,29.933910809542226,23.936099389871103,29.77118130950412,97
60.0,191.0,3.2594,106.0,2.9661,127.0,3.7211,3.0E-4,0.1384,136,1384,8480,0,2,23,0,6,44,0,16,84,29.42257117196425,30.272079545436803,30.011315313227833,98
60.0,195.0,0.8344,201.0,1.9786,213.0,6.0308,3.0E-4,0.1384,136,1384,8480,0,2,23,0,4,46,1,24,75,29.39266968625039,29.348948308821072,29.26529037977416,99
60.0,115.0,3.7646,12774.0,7.071,100.0,2.6152,3.0E-4,0.1384,136,1384,8480,0,4,21,0,8,42,2,14,84,30.154509949055623,23.35907726482655,30.356143810225277,100
80.0,185.0,1.1799,159.0,2.413,97.0,2.6278,1.0E-4,0.0348,79,348,9573,1,3,21,0,1,49,0,5,95,29.46861853948369,29.687117044715645,30.400087157812873,1
80.0,100.0,2.3797,157.0,1.9113,2503.0,9.9881,1.0E-4,0.0348,79,348,9573,0,2,23,1,2,47,0,2,98,30.356143810225277,29.705379251108372,25.710557424311666,2
80.0,114.0,1.3507,121.0,2.2759,149.0,2.8744,1.0E-4,0.0348,79,348,9573,0,0,25,2,2,46,0,5,95,30.167109985835257,30.081136762725404,29.780831479537838,3
80.0,81.0,0.4616,172.0,2.4968,112.0,2.0315,1.0E-4,0.0348,79,348,9573,0,0,25,1,1,48,0,3,97,30.660149997115376,29.573735245297904,30.192645077942394,4
80.0,111.0,1.3871,115.0,1.947,109.0,2.5571,1.0E-4,0.0348,79,348,9573,0,1,24,0,2,48,1,5,94,30.205584133649893,30.154509949055623,30.231815675223075,5
80.0,218.0,3.8419,144.0,2.3147,123.0,4.5861,1.0E-4,0.0348,79,348,9573,0,1,24,0,3,47,0,3,97,29.231815675223075,29.830074998557688,30.05748549466076,6
80.0,157.0,1.9559,151.0,2.8048,122.0,2.5841,1.0E-4,0.0348,79,348,9573,1,2,22,1,4,45,0,4,96,29.705379251108372,29.76159526067492,30.06926266243711,7
80.0,69.0,1.0088,105.0,1.9703,86.0,1.9449,1.0E-4,0.0348,79,348,9573,0,2,23,1,4,45,0,3,97,30.89147554322183,30.28575448233388,30.573735245297904,8
80.0,104.0,0.9264,140.0,4.5908,122.0,3.2169,1.0E-4,0.0348,79,348,9573,0,0,25,0,2,48,1,5,94,30.29956028185891,29.870716983055033,30.06926266243711,9
80.0,142.0,0.8837,96.0,2.1727,108.0,2.829,1.0E-4,0.0348,79,348,9573,1,0,24,0,0,50,2,1,97,29.85025288049532,30.415037499278846,30.24511249783653,10
80.0,214.0,1.9612,94.0,2.9074,98.0,3.5726,1.0E-4,0.0348,79,348,9573,1,1,23,1,0,49,1,1,98,29.258533013598854,30.445411148322364,30.38529015588479,11
80.0,171.0,3.2197,178.0,2.9573,103.0,5.6163,1.0E-4,0.0348,79,348,9573,0,1,24,0,2,48,1,1,98,29.5821474851141,29.524266569033603,30.31349947281678,12
80.0,237.0,3.0871,100.0,1.8052,77.0,3.4733,1.0E-4,0.0348,79,348,9573,0,2,23,0,2,48,0,1,99,29.11125675110174,30.356143810225277,30.733213459305098,13
80.0,156.0,2.3614,127.0,1.591,154.0,2.4504,1.0E-4,0.0348,79,348,9573,1,0,24,0,1,49,1,4,95,29.71459778113775,30.011315313227833,29.733213459305098,14
80.0,99.0,2.1922,160.0,1.7657,104.0,1.9875,1.0E-4,0.0348,79,348,9573,0,0,25,0,1,49,4,3,93,30.37064337992039,29.67807190511264,30.29956028185891,15
80.0,102.0,1.8413,160.0,2.8745,113.0,5.2858,1.0E-4,0.0348,79,348,9573,0,1,24,0,1,49,1,0,99,30.327574658028503,29.67807190511264,30.179821037584812,16
80.0,266.0,0.8335,145.0,2.1361,91.0,2.5847,1.0E-4,0.0348,79,348,9573,0,1,24,0,2,48,0,5,95,28.94471756449881,29.820090909985066,30.492205359801304,17
80.0,177.0,1.7522,120.0,1.6679,67.0,2.3606,1.0E-4,0.0348,79,348,9573,1,0,24,1,1,48,1,2,97,29.532394449917003,30.09310940439148,30.933910809542226,18
80.0,189.0,1.4773,127.0,2.0111,89.0,2.6688,1.0E-4,0.0348,79,348,9573,0,0,25,0,1,49,0,4,96,29.437757575778928,30.011315313227833,30.524266569033603,19
80.0,88.0,2.5004,81.0,2.6016,154.0,2.4922,1.0E-4,0.0348,79,348,9573,0,3,22,1,2,47,1,3,96,30.540568381362704,30.660149997115376,29.733213459305098,20
80.0,814.0,4.9887,152.0,2.415,150.0,3.0302,1.0E-4,0.0348,79,348,9573,0,3,22,1,2,47,1,5,94,27.33111501573375,29.752072486556415,29.77118130950412,21
80.0,145.0,2.9166,148.0,3.8589,113.0,5.1479,1.0E-4,0.0348,79,348,9573,0,1,24,1,0,49,0,4,96,29.820090909985066,29.79054663437105,30.179821037584812,22
80.0,179.0,1.7784,189.0,2.904,144.0,2.1229,1.0E-4,0.0348,79,348,9573,1,0,24,0,1,49,0,2,98,29.516184222735745,29.437757575778928,29.830074998557688,23
80.0,128.0,3.5171,112.0,2.5765,152.0,4.2175,1.0E-4,0.0348,79,348,9573,0,2,23,1,1,48,0,2,98,30.0,30.192645077942394,29.752072486556415,24
80.0,107.0,2.763,36349.0,7.0711,91.0,2.41,1.0E-4,0.0348,79,348,9573,1,1,23,0,2,48,0,4,96,30.258533013598854,21.850371945848618,30.492205359801304,25
80.0,164.0,3.38,124.0,2.7499,101.0,4.2573,1.0E-4,0.0348,79,348,9573,1,3,21,2,1,47,0,5,95,29.642447995381914,30.045803689613123,30.341788517248204,26
80.0,84.0,1.3661,135.0,1.9031,120.0,2.2468,1.0E-4,0.0348,79,348,9573,0,1,24,0,1,49,1,4,95,30.60768257722124,29.92318440294917,30.09310940439148,27
80.0,87.0,1.5185,212.0,2.8183,101.0,3.2381,1.0E-4,0.0348,79,348,9573,0,0,25,0,2,48,0,0,100,30.55705650415127,29.2720795454368,30.341788517248204,28
80.0,118.0,1.07,93.0,2.4725,151.0,2.4693,1.0E-4,0.0348,79,348,9573,0,0,25,0,0,50,0,3,97,30.117356950638158,30.46084118889197,29.76159526067492,29
80.0,228.0,2.3006,135.0,5.5941,118.0,2.592,1.0E-4,0.0348,79,348,9573,0,2,23,0,1,49,0,3,97,29.167109985835257,29.92318440294917,30.117356950638158,30
80.0,128.0,2.546,178.0,3.8004,147.0,3.7997,1.0E-4,0.0348,79,348,9573,0,1,24,0,1,49,1,0,99,30.0,29.524266569033603,29.800327655163635,31
80.0,176.0,0.9012,114.0,1.9707,98.0,3.2676,1.0E-4,0.0348,79,348,9573,0,1,24,0,1,49,2,5,93,29.540568381362704,30.167109985835257,30.38529015588479,32
80.0,154.0,0.6932,132.0,1.2048,142.0,2.4568,1.0E-4,0.0348,79,348,9573,0,1,24,0,2,48,0,5,95,29.733213459305098,29.955605880641546,29.85025288049532,33
80.0,114.0,1.3302,140.0,2.3394,121.0,2.4705,1.0E-4,0.0348,79,348,9573,0,0,25,0,1,49,1,3,96,30.167109985835257,29.870716983055033,30.081136762725404,34
80.0,162.0,4.0901,130.0,2.0936,103.0,2.8305,1.0E-4,0.0348,79,348,9573,0,0,25,0,1,49,1,4,95,29.660149997115376,29.977632186971547,30.31349947281678,35
80.0,173.0,3.9615,129.0,3.7254,123.0,2.4294,1.0E-4,0.0348,79,348,9573,1,2,22,0,0,50,0,2,98,29.565371772363275,29.988772744576746,30.05748549466076,36
80.0,229.0,3.2826,132.0,2.3523,114.0,4.2851,1.0E-4,0.0348,79,348,9573,1,1,23,1,4,45,0,3,97,29.160796211903055,29.955605880641546,30.167109985835257,37
80.0,189.0,3.6208,91.0,3.197,138.0,3.8061,1.0E-4,0.0348,79,348,9573,0,0,25,0,3,47,2,5,93,29.437757575778928,30.492205359801304,29.89147554322183,38
80.0,103.0,2.1134,128.0,1.8784,148.0,2.0786,1.0E-4,0.0348,79,348,9573,1,1,23,0,3,47,1,0,99,30.31349947281678,30.0,29.79054663437105,39
80.0,143.0,1.3395,141.0,1.8617,95.0,4.5068,1.0E-4,0.0348,79,348,9573,0,0,25,0,0,50,2,2,96,29.840128663221613,29.860448647601206,30.430144391669053,40
80.0,123.0,1.484,119.0,2.5441,114.0,2.8656,1.0E-4,0.0348,79,348,9573,0,2,23,0,0,50,0,1,99,30.05748549466076,30.105182236692055,30.167109985835257,41
80.0,154.0,2.3449,156.0,2.9193,196.0,8.9517,1.0E-4,0.0348,79,348,9573,0,2,23,0,3,47,0,5,95,29.733213459305098,29.71459778113775,29.385290155884793,42
80.0,155.0,2.6017,161.0,2.3727,88.0,2.0765,1.0E-4,0.0348,79,348,9573,0,2,23,0,3,47,3,2,95,29.72387559472576,29.669083121885382,30.540568381362704,43
80.0,161.0,2.7171,206.0,1.8903,110.0,2.4095,1.0E-4,0.0348,79,348,9573,0,0,25,0,0,50,0,1,99,29.669083121885382,29.31349947281678,30.218640286475342,44
80.0,120.0,1.3033,105.0,1.762,101.0,1.6123,1.0E-4,0.0348,79,348,9573,0,3,22,0,1,49,1,5,94,30.09310940439148,30.28575448233388,30.341788517248204,45
80.0,177.0,2.3688,65.0,2.4264,96.0,2.2601,1.0E-4,0.0348,79,348,9573,0,1,24,1,1,48,0,4,96,29.532394449917003,30.977632186971547,30.415037499278846,46
80.0,101.0,1.9502,186.0,2.0939,165.0,6.2136,1.0E-4,0.0348,79,348,9573,0,1,24,0,1,49,2,2,96,30.341788517248204,29.46084118889197,29.633677785754184,47
80.0,164.0,1.9181,104.0,2.4708,4291.0,9.9995,1.0E-4,0.0348,79,348,9573,0,1,24,0,2,48,2,5,93,29.642447995381914,30.29956028185891,24.932901814251615,48
