Time,Pooled reads (25),Skew (25) ,Pooled reads (50),Skew (50) ,Pooled reads (100),Skew (100) ,Incidence (pop),Prevalence (pop),S (pop),I (pop),R (pop),S (25),I (25),R (25),S (50),I (50),R (50),S (100),I (100),R (100),pool Ct (25),pool Ct (50),pool Ct (100),Sim no
120.0,127.0,2.1981,118.0,1.8791,105.0,2.2111,0.0,0.0023333333333333335,201,70,29729,1,0,24,1,0,49,1,0,99,33.964852804773095,34.01090610275238,34.08404022153396,79
120.0,113.0,2.821,109.0,1.2864,118.0,1.9315,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,0,1,99,34.03803391103044,34.060614895245294,34.01090610275238,80
120.0,103.0,1.1808,121.0,2.2933,119.0,2.5931,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,0,0,100,34.09608971780114,33.99517587500837,34.00561869166684,81
120.0,93.0,2.9257,151.0,2.2099,115.0,6.4361,0.0,0.0023333333333333335,201,70,29729,0,0,25,1,0,49,0,0,100,34.160079412046755,33.856400763928775,34.027041444951244,82
120.0,169.0,3.495,179.0,3.0679,158.0,2.3285,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,0,1,99,33.7858388995914,33.74982010435364,33.82800832403548,83
120.0,123.0,1.9316,138.0,2.0222,111.0,2.7947,0.0,0.0023333333333333335,201,70,29729,0,1,24,1,0,49,1,0,99,33.98490425979789,33.91280705394693,34.049222681488246,84
120.0,223.0,2.0913,90.0,1.4535,123.0,3.6158,0.0,0.0023333333333333335,201,70,29729,1,0,24,0,0,50,1,0,99,33.61211221958498,34.18062402293748,33.98490425979789,85
120.0,149.0,0.9771,121.0,4.9675,73.0,2.614,0.0,0.0023333333333333335,201,70,29729,0,0,25,1,0,49,1,0,99,33.86475494763362,33.99517587500837,34.31179335012918,86
120.0,106.0,2.4953,114.0,2.1732,187.0,2.279,0.0,0.0023333333333333335,201,70,29729,0,0,25,1,0,49,1,0,99,34.078101271899186,34.03251357139642,33.72242538056458,87
120.0,80.0,3.3478,160.0,2.0618,147.0,2.4321,0.0,0.0023333333333333335,201,70,29729,0,1,24,1,0,49,1,0,99,34.25442151340128,33.82012703149803,33.87322202912612,88
120.0,224.0,1.6644,154.0,1.009,110.0,2.7288,0.0,0.0023333333333333335,201,70,29729,1,0,24,1,0,49,0,0,100,33.60930883909019,33.84407470420739,34.05489289661522,89
120.0,131.0,1.3561,96.0,1.692,141.0,1.7129,0.0,0.0023333333333333335,201,70,29729,0,0,25,2,0,48,0,0,100,33.945423201540876,34.140187122396966,33.899332244388305,90
120.0,248.0,1.3079,117.0,3.8064,130.0,2.0358,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,0,0,100,33.545536434423774,34.01623851362214,33.950224408906735,91
120.0,96.0,1.1577,153.0,3.2574,116.0,5.143,0.0,0.0023333333333333335,201,70,29729,1,0,24,0,0,50,1,0,99,34.140187122396966,33.84815650688684,34.021616696818725,92
120.0,152.0,3.8125,72.0,2.8095,156.0,4.1459,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,0,0,100,33.85226507567669,34.32043561811669,33.83599001790242,93
120.0,106.0,1.9582,118.0,2.576,149.0,2.162,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,0,0,100,34.078101271899186,34.01090610275238,33.86475494763362,94
120.0,120.0,1.7054,167.0,2.1193,124.0,3.9972,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,0,0,100,34.000375527217756,33.793297969773164,33.979830916327025,95
120.0,174.0,3.7413,88.0,2.0161,116.0,2.3876,0.0,0.0023333333333333335,201,70,29729,0,1,24,1,0,49,2,0,98,33.7675707106352,34.19470449179443,34.021616696818725,96
120.0,99.0,2.1779,117.0,3.5651,125.0,3.4477,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,0,0,100,34.120907001330636,34.01623851362214,33.97479832304287,97
120.0,152.0,1.6322,122.0,2.8045,124.0,2.2827,0.0,0.0023333333333333335,201,70,29729,0,0,25,0,0,50,1,0,99,33.85226507567669,33.990019018775605,33.979830916327025,98
120.0,205.0,3.7516,141.0,0.827,144.0,3.518,0.0,0.0023333333333333335,201,70,29729,0,0,25,1,0,49,0,1,99,33.66484416889895,33.899332244388305,33.88614113621344,99
120.0,94.0,2.2268,120.0,0.7627,120.0,2.2055,0.0,0.0023333333333333335,201,70,29729,1,0,24,0,0,50,1,0,99,34.15337823057183,34.000375527217756,34.000375527217756,100
140.0,140.0,1.5826,129.0,2.9213,86.0,1.8629,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.90379172581423,33.9550626916,34.209108677783526,1
140.0,118.0,1.5311,114.0,2.4361,89.0,1.452,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,34.01090610275238,34.03251357139642,34.18762470465488,2
140.0,225.0,2.5388,135.0,1.9688,101.0,3.3933,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.606517945855025,33.92657803675396,34.10837549369603,3
140.0,138.0,1.5513,115.0,2.3857,106.0,3.1209,0.0,6.0E-4,201,18,29781,1,1,23,1,0,49,0,0,100,33.91280705394693,34.027041444951244,34.078101271899186,4
140.0,118.0,3.0976,147.0,1.7841,122.0,2.496,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.01090610275238,33.87322202912612,33.990019018775605,5
140.0,101.0,2.1534,161.0,2.6846,108.0,2.2392,0.0,6.0E-4,201,18,29781,1,0,24,0,0,50,0,0,100,34.10837549369603,33.81622325254341,34.06638963193316,6
140.0,173.0,1.1056,175.0,2.6524,97.0,2.3686,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,2,0,98,33.77118198573522,33.76398013063503,34.13369427159572,7
140.0,152.0,2.4795,105.0,2.1922,150.0,3.9743,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.85226507567669,34.08404022153396,33.860563932038545,8
140.0,78.0,2.5494,142.0,2.0617,96.0,1.7121,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,34.27028449980567,33.89490427899545,34.140187122396966,9
140.0,98.0,1.3824,193.0,3.5343,98.0,3.414,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.127268015309646,33.70263780462696,34.127268015309646,10
140.0,213.0,0.989,146.0,2.8505,109.0,4.3957,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,2,0,98,33.64085829281192,33.87749886822593,34.060614895245294,11
140.0,140.0,0.8691,155.0,1.7051,101.0,2.8909,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,1,99,33.90379172581423,33.84001932114782,34.10837549369603,12
140.0,239.0,1.5993,105.0,3.4348,147.0,1.7803,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,2,0,98,33.568697143041405,34.08404022153396,33.87322202912612,13
140.0,205.0,2.9839,149.0,4.9645,99.0,2.365,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.66484416889895,33.86475494763362,34.120907001330636,14
140.0,82.0,3.0026,137.0,2.4134,88.0,3.5313,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.23895024598141,33.917363833997996,34.19470449179443,15
140.0,111.0,4.0175,128.0,4.8701,100.0,2.4729,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,34.049222681488246,33.959938626677236,34.11460991822207,16
140.0,117.0,1.3769,130.0,1.9354,133.0,3.1046,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,2,0,98,34.01623851362214,33.950224408906735,33.935929769992896,17
140.0,110.0,2.1602,154.0,1.3975,93.0,3.9284,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,34.05489289661522,33.84407470420739,34.160079412046755,18
140.0,149.0,1.062,159.0,2.7246,105.0,4.5026,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.86475494763362,33.82405528571566,34.08404022153396,19
140.0,133.0,1.2669,121.0,2.0002,103.0,3.0464,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.935929769992896,33.99517587500837,34.09608971780114,20
140.0,138.0,2.5496,195.0,1.4469,141.0,3.4553,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.91280705394693,33.69617842272321,33.899332244388305,21
140.0,166.0,1.6187,155.0,1.8117,116.0,2.2135,0.0,6.0E-4,201,18,29781,1,0,24,1,0,49,0,0,100,33.797061071147134,33.84001932114782,34.021616696818725,22
140.0,105.0,2.3303,164.0,2.3163,108.0,1.9361,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,34.08404022153396,33.804655764078156,34.06638963193316,23
140.0,178.0,3.0942,118.0,2.8025,129.0,1.8138,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,1,0,99,33.75333022275163,34.01090610275238,33.9550626916,24
140.0,115.0,2.7851,205.0,2.6455,69.0,2.1216,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,34.027041444951244,33.66484416889895,34.347101535850186,25
140.0,129.0,1.7918,121.0,2.0803,129.0,3.3511,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.9550626916,33.99517587500837,33.9550626916,26
140.0,141.0,1.3968,72.0,2.5064,145.0,2.0836,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.899332244388305,34.32043561811669,33.881805101639515,27
140.0,214.0,3.8403,120.0,1.2841,147.0,3.3264,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.63792360596979,34.000375527217756,33.87322202912612,28
140.0,133.0,0.989,183.0,2.0673,147.0,3.9404,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,3,0,97,33.935929769992896,33.73597303259208,33.87322202912612,29
140.0,147.0,1.0241,142.0,3.134,146.0,3.6923,0.0,6.0E-4,201,18,29781,0,0,25,1,1,48,1,0,99,33.87322202912612,33.89490427899545,33.87749886822593,30
140.0,180.0,0.8098,92.0,3.0074,120.0,2.2795,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,1,0,99,33.74632954103423,34.166853040130455,34.000375527217756,31
140.0,283.0,2.4751,158.0,1.7491,138.0,2.4831,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.46281986815028,33.82800832403548,33.91280705394693,32
140.0,95.0,1.1832,119.0,2.7771,133.0,2.6396,0.0,6.0E-4,201,18,29781,1,0,24,0,0,50,0,0,100,34.14674796240074,34.00561869166684,33.935929769992896,33
140.0,155.0,2.421,152.0,3.3351,103.0,3.3717,0.0,6.0E-4,201,18,29781,0,1,24,2,0,48,0,0,100,33.84001932114782,33.85226507567669,34.09608971780114,34
140.0,128.0,2.2737,120.0,2.9357,131.0,2.815,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.959938626677236,34.000375527217756,33.945423201540876,35
140.0,162.0,2.1141,138.0,2.9414,172.0,2.7456,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.81234364574964,33.91280705394693,33.774814195880275,36
140.0,135.0,0.896,111.0,2.317,133.0,2.2301,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,1,0,99,33.92657803675396,34.049222681488246,33.935929769992896,37
140.0,169.0,2.8201,154.0,2.1794,122.0,2.7677,0.0,6.0E-4,201,18,29781,1,0,24,1,0,49,0,0,100,33.7858388995914,33.84407470420739,33.990019018775605,38
140.0,82.0,2.1393,132.0,1.7492,121.0,3.6766,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.23895024598141,33.940658505610905,33.99517587500837,39
140.0,167.0,4.7415,95.0,1.9432,114.0,3.1545,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.793297969773164,34.14674796240074,34.03251357139642,40
140.0,85.0,3.3738,175.0,3.0399,104.0,2.3469,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.21643688407468,33.76398013063503,34.090036004085945,41
140.0,160.0,1.4626,120.0,2.6972,103.0,1.9681,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.82012703149803,34.000375527217756,34.09608971780114,42
140.0,203.0,1.8805,114.0,2.7476,102.0,3.2501,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.67098690923167,34.03251357139642,34.102202493070365,43
140.0,88.0,2.8985,137.0,1.8088,111.0,4.8381,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,34.19470449179443,33.917363833997996,34.049222681488246,44
140.0,154.0,1.1461,105.0,2.7694,95.0,3.5478,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.84407470420739,34.08404022153396,34.14674796240074,45
140.0,41.0,1.2808,195.0,1.715,164.0,4.3487,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,34.67324472788466,33.69617842272321,33.804655764078156,46
140.0,124.0,3.0062,122.0,1.3618,104.0,5.0635,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.979830916327025,33.990019018775605,34.090036004085945,47
140.0,117.0,1.9816,131.0,1.4463,134.0,2.2475,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,1,99,34.01623851362214,33.945423201540876,33.931236455947975,48
140.0,122.0,1.6734,118.0,1.7139,116.0,2.8779,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.990019018775605,34.01090610275238,34.021616696818725,49
140.0,84.0,2.8313,112.0,1.6566,115.0,3.0301,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,4,0,96,34.22385181671317,34.04360332099344,34.027041444951244,50
140.0,116.0,1.1824,110.0,2.0389,153.0,3.7512,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.021616696818725,34.05489289661522,33.84815650688684,51
140.0,168.0,2.585,131.0,4.2362,94.0,2.4304,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.78955733480991,33.945423201540876,34.15337823057183,52
140.0,146.0,1.2105,205.0,3.5374,95.0,3.5704,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.87749886822593,33.66484416889895,34.14674796240074,53
140.0,114.0,1.3726,112.0,1.3044,121.0,2.4151,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.03251357139642,34.04360332099344,33.99517587500837,54
140.0,217.0,2.8042,157.0,3.0126,162.0,4.3462,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.62920112873998,33.8319864611794,33.81234364574964,55
140.0,86.0,2.5619,128.0,2.1106,136.0,3.0948,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,1,0,99,34.209108677783526,33.959938626677236,33.921953997350634,56
140.0,169.0,1.4704,124.0,1.7826,95.0,1.9545,0.0,6.0E-4,201,18,29781,0,0,25,2,0,48,0,0,100,33.7858388995914,33.979830916327025,34.14674796240074,57
140.0,143.0,1.6987,84.0,4.699,159.0,2.5507,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,2,0,98,33.890507387299884,34.22385181671317,33.82405528571566,58
140.0,63.0,3.7859,75.0,2.4317,71.0,2.19,0.0,6.0E-4,201,18,29781,1,0,24,0,0,50,0,0,100,34.404100312432895,34.294858413941796,34.3291987608987,59
140.0,128.0,1.375,164.0,1.613,93.0,2.9068,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.959938626677236,33.804655764078156,34.160079412046755,60
140.0,117.0,1.0898,149.0,1.3393,83.0,2.5751,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.01623851362214,33.86475494763362,34.231355553050385,61
140.0,106.0,3.8549,179.0,2.0046,113.0,3.1186,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.078101271899186,33.74982010435364,34.03803391103044,62
140.0,143.0,1.7669,117.0,3.3505,129.0,2.2954,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.890507387299884,34.01623851362214,33.9550626916,63
140.0,139.0,2.4029,130.0,3.4264,151.0,2.1378,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.90828317512177,33.950224408906735,33.856400763928775,64
140.0,170.0,2.346,159.0,3.6772,135.0,2.6902,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.782142402171424,33.82405528571566,33.92657803675396,65
140.0,123.0,1.4027,110.0,1.418,88.0,3.2137,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.98490425979789,34.05489289661522,34.19470449179443,66
140.0,119.0,1.9257,242.0,3.087,91.0,3.3549,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.00561869166684,33.56088139310512,34.17370069840215,67
140.0,140.0,1.6813,83.0,1.2781,100.0,2.1611,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.90379172581423,34.231355553050385,34.11460991822207,68
140.0,239.0,2.1774,111.0,1.6412,120.0,2.6115,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.568697143041405,34.049222681488246,34.000375527217756,69
140.0,130.0,3.0507,122.0,4.338,174.0,3.3352,0.0,6.0E-4,201,18,29781,0,0,25,2,0,48,0,0,100,33.950224408906735,33.990019018775605,33.7675707106352,70
140.0,138.0,1.9711,125.0,3.568,141.0,4.5479,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.91280705394693,33.97479832304287,33.899332244388305,71
140.0,182.0,2.8112,138.0,2.6241,95.0,2.8334,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,2,0,98,33.7394062164989,33.91280705394693,34.14674796240074,72
140.0,140.0,1.4417,140.0,1.962,128.0,1.4726,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.90379172581423,33.90379172581423,33.959938626677236,73
140.0,133.0,3.057,126.0,1.7585,110.0,2.6507,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,2,0,98,33.935929769992896,33.969805830529644,34.05489289661522,74
140.0,126.0,1.7544,140.0,1.1449,90.0,2.4705,0.0,6.0E-4,201,18,29781,0,0,25,2,0,48,0,0,100,33.969805830529644,33.90379172581423,34.18062402293748,75
140.0,169.0,1.4363,128.0,2.7333,103.0,2.4425,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.7858388995914,33.959938626677236,34.09608971780114,76
140.0,111.0,2.5125,138.0,2.2674,147.0,2.7828,0.0,6.0E-4,201,18,29781,1,0,24,2,0,48,0,0,100,34.049222681488246,33.91280705394693,33.87322202912612,77
140.0,169.0,2.1207,134.0,1.5049,84.0,2.1263,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.7858388995914,33.931236455947975,34.22385181671317,78
140.0,110.0,1.8258,159.0,2.1941,75.0,4.0276,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,34.05489289661522,33.82405528571566,34.294858413941796,79
140.0,136.0,0.9552,130.0,1.6273,104.0,2.1751,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,1,99,33.921953997350634,33.950224408906735,34.090036004085945,80
140.0,60.0,2.0826,140.0,2.4425,136.0,1.6083,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,34.43467000912101,33.90379172581423,33.921953997350634,81
140.0,118.0,3.0399,139.0,4.2808,125.0,2.7044,0.0,6.0E-4,201,18,29781,1,0,24,0,0,50,0,0,100,34.01090610275238,33.90828317512177,33.97479832304287,82
140.0,104.0,1.2447,175.0,3.5838,150.0,3.1283,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,34.090036004085945,33.76398013063503,33.860563932038545,83
140.0,178.0,1.7633,140.0,3.3834,99.0,2.2304,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.75333022275163,33.90379172581423,34.120907001330636,84
140.0,173.0,1.5036,145.0,2.2575,110.0,2.4908,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,2,0,98,33.77118198573522,33.881805101639515,34.05489289661522,85
140.0,176.0,2.1888,140.0,2.194,97.0,2.8095,0.0,6.0E-4,201,18,29781,0,0,25,0,1,49,2,0,98,33.76041000989118,33.90379172581423,34.13369427159572,86
140.0,77.0,2.4751,76.0,2.3904,107.0,2.319,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,34.27836918611064,34.28655955757995,34.07221808787304,87
140.0,170.0,2.5816,112.0,2.1482,96.0,2.7919,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.782142402171424,34.04360332099344,34.140187122396966,88
140.0,124.0,1.7951,162.0,2.1244,116.0,2.3078,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.979830916327025,33.81234364574964,34.021616696818725,89
140.0,128.0,1.1641,147.0,1.4478,97.0,1.8186,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,2,0,98,33.959938626677236,33.87322202912612,34.13369427159572,90
140.0,146.0,1.7102,177.0,1.948,144.0,2.6682,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.87749886822593,33.75686011656886,33.88614113621344,91
140.0,198.0,2.5503,109.0,2.847,127.0,1.9598,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,1,0,99,33.686612519427385,34.060614895245294,33.964852804773095,92
140.0,138.0,3.9145,98.0,2.2436,142.0,2.4911,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.91280705394693,34.127268015309646,33.89490427899545,93
140.0,91.0,2.3721,82.0,3.4,119.0,2.852,0.0,6.0E-4,201,18,29781,1,0,24,1,0,49,1,0,99,34.17370069840215,34.23895024598141,34.00561869166684,94
140.0,145.0,2.3892,136.0,2.307,112.0,2.542,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,1,0,99,33.881805101639515,33.921953997350634,34.04360332099344,95
140.0,154.0,2.7501,174.0,1.7731,105.0,1.6656,0.0,6.0E-4,201,18,29781,0,0,25,1,0,49,0,0,100,33.84407470420739,33.7675707106352,34.08404022153396,96
140.0,90.0,1.8926,137.0,2.4167,112.0,4.2202,0.0,6.0E-4,201,18,29781,0,1,24,0,0,50,0,0,100,34.18062402293748,33.917363833997996,34.04360332099344,97
140.0,215.0,1.2468,121.0,2.0366,158.0,3.1137,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.635002600701064,33.99517587500837,33.82800832403548,98
140.0,129.0,1.4031,114.0,3.2585,136.0,2.8015,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,0,0,100,33.9550626916,34.03251357139642,33.921953997350634,99
140.0,133.0,1.4713,86.0,1.8455,117.0,2.1879,0.0,6.0E-4,201,18,29781,0,0,25,0,0,50,1,0,99,33.935929769992896,34.209108677783526,34.01623851362214,100
160.0,102.0,2.1239,132.0,1.5694,134.0,3.9776,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,2,0,98,34.102202493070365,33.940658505610905,33.931236455947975,1
160.0,113.0,2.0739,141.0,4.8371,122.0,2.4138,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,0,0,100,34.03803391103044,33.899332244388305,33.990019018775605,2
160.0,169.0,1.3836,151.0,2.856,120.0,1.592,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.7858388995914,33.856400763928775,34.000375527217756,3
160.0,153.0,2.7997,122.0,2.5672,124.0,4.129,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,0,0,100,33.84815650688684,33.990019018775605,33.979830916327025,4
160.0,92.0,1.6408,185.0,1.2294,100.0,2.5922,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,2,0,48,0,0,100,34.166853040130455,33.72916259058931,34.11460991822207,5
160.0,177.0,1.7356,144.0,1.7853,118.0,3.9295,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.75686011656886,33.88614113621344,34.01090610275238,6
160.0,171.0,4.0991,107.0,1.3251,121.0,2.5014,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,3,0,97,33.778467585212894,34.07221808787304,33.99517587500837,7
160.0,162.0,0.9637,136.0,1.8358,120.0,1.7915,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,33.81234364574964,33.921953997350634,34.000375527217756,8
160.0,165.0,1.2542,108.0,1.6737,129.0,2.6381,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.8008469104317,34.06638963193316,33.9550626916,9
160.0,164.0,3.1986,141.0,2.959,150.0,2.9874,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,1,48,0,0,100,33.804655764078156,33.899332244388305,33.860563932038545,10
160.0,136.0,3.2794,157.0,1.5914,119.0,2.2892,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.921953997350634,33.8319864611794,34.00561869166684,11
160.0,190.0,2.0553,129.0,1.5464,105.0,2.9342,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.71245348049749,33.9550626916,34.08404022153396,12
160.0,104.0,2.0343,122.0,1.5183,111.0,2.5421,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.090036004085945,33.990019018775605,34.049222681488246,13
160.0,92.0,2.2105,107.0,1.8103,151.0,2.0229,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,1,0,49,0,0,100,34.166853040130455,34.07221808787304,33.856400763928775,14
160.0,107.0,2.5075,115.0,2.0504,161.0,5.2051,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,1,0,99,34.07221808787304,34.027041444951244,33.81622325254341,15
160.0,125.0,1.6687,88.0,2.1289,108.0,3.164,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,1,49,1,0,99,33.97479832304287,34.19470449179443,34.06638963193316,16
160.0,132.0,2.6163,132.0,1.9184,129.0,1.498,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,33.940658505610905,33.940658505610905,33.9550626916,17
160.0,171.0,1.208,99.0,3.6104,91.0,2.3478,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,33.778467585212894,34.120907001330636,34.17370069840215,18
160.0,177.0,1.4596,104.0,1.604,144.0,2.7812,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.75686011656886,34.090036004085945,33.88614113621344,19
160.0,166.0,2.5988,142.0,2.6677,122.0,1.6899,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,33.797061071147134,33.89490427899545,33.990019018775605,20
160.0,137.0,3.0893,148.0,3.0478,113.0,3.4442,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,1,0,49,0,0,100,33.917363833997996,33.86897418576852,34.03803391103044,21
160.0,137.0,2.97,172.0,2.699,117.0,2.6216,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.917363833997996,33.774814195880275,34.01623851362214,22
160.0,167.0,1.4742,190.0,2.2988,103.0,2.365,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.793297969773164,33.71245348049749,34.09608971780114,23
160.0,228.0,2.5633,139.0,4.7666,81.0,2.4962,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.59821908949317,33.90828317512177,34.24663812765289,24
160.0,94.0,1.4354,126.0,2.036,103.0,2.5897,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,0,0,100,34.15337823057183,33.969805830529644,34.09608971780114,25
